상가유형,지표,grain,권역,R_ONE_상권,기준_년분기_코드,값
소규모상가,임대가격지수,상권,도심,남대문,20242,100.0
소규모상가,임대가격지수,상권,도심,남대문,20243,101.57
소규모상가,임대가격지수,상권,도심,남대문,20244,101.67
소규모상가,임대가격지수,상권,도심,남대문,20251,101.21
소규모상가,임대가격지수,상권,도심,남대문,20252,101.62
소규모상가,임대가격지수,상권,도심,남대문,20253,102.33
소규모상가,임대가격지수,상권,도심,남대문,20254,102.86
소규모상가,임대가격지수,상권,도심,남대문,20261,103.99
소규모상가,임대가격지수,상권,도심,남대문,20262,104.64
소규모상가,임대가격지수,상권,도심,동대문,20241,98.48
소규모상가,임대가격지수,상권,도심,동대문,20242,100.0
소규모상가,임대가격지수,상권,도심,동대문,20243,100.02
소규모상가,임대가격지수,상권,도심,동대문,20244,100.04
소규모상가,임대가격지수,상권,도심,동대문,20251,99.95
소규모상가,임대가격지수,상권,도심,동대문,20252,99.97
소규모상가,임대가격지수,상권,도심,동대문,20253,100.33
소규모상가,임대가격지수,상권,도심,동대문,20254,100.35
소규모상가,임대가격지수,상권,도심,동대문,20261,100.38
소규모상가,임대가격지수,상권,도심,동대문,20262,99.87
소규모상가,임대가격지수,상권,도심,명동,20241,99.11
소규모상가,임대가격지수,상권,도심,명동,20242,100.0
소규모상가,임대가격지수,상권,도심,명동,20243,100.94
소규모상가,임대가격지수,상권,도심,명동,20244,101.84
소규모상가,임대가격지수,상권,도심,명동,20251,102.24
소규모상가,임대가격지수,상권,도심,명동,20252,102.63
소규모상가,임대가격지수,상권,도심,명동,20253,103.69
소규모상가,임대가격지수,상권,도심,명동,20254,105.68
소규모상가,임대가격지수,상권,도심,명동,20261,108.16
소규모상가,임대가격지수,상권,도심,명동,20262,111.54
소규모상가,임대가격지수,상권,도심,방산시장,20242,100.0
소규모상가,임대가격지수,상권,도심,방산시장,20243,100.23
소규모상가,임대가격지수,상권,도심,방산시장,20244,100.31
소규모상가,임대가격지수,상권,도심,방산시장,20251,100.22
소규모상가,임대가격지수,상권,도심,방산시장,20252,100.1
소규모상가,임대가격지수,상권,도심,방산시장,20253,100.05
소규모상가,임대가격지수,상권,도심,방산시장,20254,100.13
소규모상가,임대가격지수,상권,도심,방산시장,20261,100.11
소규모상가,임대가격지수,상권,도심,방산시장,20262,100.0
소규모상가,임대가격지수,상권,도심,북촌,20242,100.0
소규모상가,임대가격지수,상권,도심,북촌,20243,100.1
소규모상가,임대가격지수,상권,도심,북촌,20244,100.26
소규모상가,임대가격지수,상권,도심,북촌,20251,100.21
소규모상가,임대가격지수,상권,도심,북촌,20252,100.42
소규모상가,임대가격지수,상권,도심,북촌,20253,100.9
소규모상가,임대가격지수,상권,도심,북촌,20254,101.54
소규모상가,임대가격지수,상권,도심,북촌,20261,102.31
소규모상가,임대가격지수,상권,도심,북촌,20262,103.78
소규모상가,임대가격지수,상권,도심,서촌,20242,100.0
소규모상가,임대가격지수,상권,도심,서촌,20243,100.45
소규모상가,임대가격지수,상권,도심,서촌,20244,100.55
소규모상가,임대가격지수,상권,도심,서촌,20251,100.26
소규모상가,임대가격지수,상권,도심,서촌,20252,100.5
소규모상가,임대가격지수,상권,도심,서촌,20253,101.21
소규모상가,임대가격지수,상권,도심,서촌,20254,101.87
소규모상가,임대가격지수,상권,도심,서촌,20261,102.84
소규모상가,임대가격지수,상권,도심,서촌,20262,103.94
소규모상가,임대가격지수,상권,도심,시청,20241,99.6
소규모상가,임대가격지수,상권,도심,시청,20242,100.0
소규모상가,임대가격지수,상권,도심,시청,20243,100.2
소규모상가,임대가격지수,상권,도심,시청,20244,100.24
소규모상가,임대가격지수,상권,도심,시청,20251,100.21
소규모상가,임대가격지수,상권,도심,시청,20252,100.27
소규모상가,임대가격지수,상권,도심,시청,20253,100.33
소규모상가,임대가격지수,상권,도심,시청,20254,100.84
소규모상가,임대가격지수,상권,도심,시청,20261,101.48
소규모상가,임대가격지수,상권,도심,시청,20262,101.65
소규모상가,임대가격지수,상권,도심,을지로,20242,100.0
소규모상가,임대가격지수,상권,도심,을지로,20243,100.33
소규모상가,임대가격지수,상권,도심,을지로,20244,100.51
소규모상가,임대가격지수,상권,도심,을지로,20251,100.13
소규모상가,임대가격지수,상권,도심,을지로,20252,100.35
소규모상가,임대가격지수,상권,도심,을지로,20253,100.46
소규모상가,임대가격지수,상권,도심,을지로,20254,100.84
소규모상가,임대가격지수,상권,도심,을지로,20261,101.53
소규모상가,임대가격지수,상권,도심,을지로,20262,101.61
소규모상가,임대가격지수,상권,도심,종로,20241,99.8
소규모상가,임대가격지수,상권,도심,종로,20242,100.0
소규모상가,임대가격지수,상권,도심,종로,20243,100.21
소규모상가,임대가격지수,상권,도심,종로,20244,100.54
소규모상가,임대가격지수,상권,도심,종로,20251,100.48
소규모상가,임대가격지수,상권,도심,종로,20252,100.77
소규모상가,임대가격지수,상권,도심,종로,20253,101.0
소규모상가,임대가격지수,상권,도심,종로,20254,101.44
소규모상가,임대가격지수,상권,도심,종로,20261,102.36
소규모상가,임대가격지수,상권,도심,종로,20262,103.46
소규모상가,임대가격지수,상권,도심,충무로,20242,100.0
소규모상가,임대가격지수,상권,도심,충무로,20243,100.93
소규모상가,임대가격지수,상권,도심,충무로,20244,101.03
소규모상가,임대가격지수,상권,도심,충무로,20251,100.17
소규모상가,임대가격지수,상권,도심,충무로,20252,100.04
소규모상가,임대가격지수,상권,도심,충무로,20253,100.17
소규모상가,임대가격지수,상권,도심,충무로,20254,100.45
소규모상가,임대가격지수,상권,도심,충무로,20261,100.52
소규모상가,임대가격지수,상권,도심,충무로,20262,100.53
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20241,99.62
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20242,100.0
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20243,101.83
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20244,102.11
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20251,102.24
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20252,102.08
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20253,102.38
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20254,102.85
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20261,103.2
소규모상가,임대가격지수,상권,영등포신촌,공덕역,20262,103.28
소규모상가,임대가격지수,상권,영등포신촌,당산역,20241,97.92
소규모상가,임대가격지수,상권,영등포신촌,당산역,20242,100.0
소규모상가,임대가격지수,상권,영등포신촌,당산역,20243,100.09
소규모상가,임대가격지수,상권,영등포신촌,당산역,20244,100.17
소규모상가,임대가격지수,상권,영등포신촌,당산역,20251,100.2
소규모상가,임대가격지수,상권,영등포신촌,당산역,20252,100.69
소규모상가,임대가격지수,상권,영등포신촌,당산역,20253,100.83
소규모상가,임대가격지수,상권,영등포신촌,당산역,20254,101.2
소규모상가,임대가격지수,상권,영등포신촌,당산역,20261,101.44
소규모상가,임대가격지수,상권,영등포신촌,당산역,20262,103.43
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20241,99.86
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20242,100.0
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20243,100.26
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20244,100.51
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20251,100.33
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20252,100.61
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20253,101.0
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20254,101.38
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20261,102.88
소규모상가,임대가격지수,상권,영등포신촌,동교/연남,20262,103.04
소규모상가,임대가격지수,상권,영등포신촌,망원역,20241,99.77
소규모상가,임대가격지수,상권,영등포신촌,망원역,20242,100.0
소규모상가,임대가격지수,상권,영등포신촌,망원역,20243,100.23
소규모상가,임대가격지수,상권,영등포신촌,망원역,20244,100.25
소규모상가,임대가격지수,상권,영등포신촌,망원역,20251,100.06
소규모상가,임대가격지수,상권,영등포신촌,망원역,20252,100.25
소규모상가,임대가격지수,상권,영등포신촌,망원역,20253,100.59
소규모상가,임대가격지수,상권,영등포신촌,망원역,20254,101.11
소규모상가,임대가격지수,상권,영등포신촌,망원역,20261,101.81
소규모상가,임대가격지수,상권,영등포신촌,망원역,20262,101.93
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20241,101.84
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20242,100.0
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20243,99.13
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20244,98.98
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20251,98.59
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20252,97.77
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20253,97.94
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20254,97.98
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20261,97.66
소규모상가,임대가격지수,상권,영등포신촌,신촌/이대,20262,97.82
소규모상가,임대가격지수,상권,영등포신촌,영등포역,20241,99.23
소규모상가,임대가격지수,상권,영등포신촌,영등포역,20242,100.0
소규모상가,임대가격지수,상권,영등포신촌,영등포역,20243,100.08
소규모상가,임대가격지수,상권,영등포신촌,영등포역,20244,100.1
소규모상가,임대가격지수,상권,영등포신촌,영등포역,20251,100.47
소규모상가,임대가격지수,상권,영등포신촌,영등포역,20252,100.46
소규모상가,임대가격지수,상권,영등포신촌,영등포역,20253,100.98
소규모상가,임대가격지수,상권,영등포신촌,영등포역,20254,101.23
