PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭
1144012100101820004,서울특별시 마포구 동교동,서울특별시 마포구 와우산로 171 (동교동),근린생활2,제2종근린생활시설,1015122223,지번
1144012100101820005,서울특별시 마포구 동교동,서울특별시 마포구 와우산로 169-1 (동교동),근린생활1,제1종근린생활시설,1015122224,지번
1144012100101880001,서울특별시 마포구 동교동,서울특별시 마포구 와우산로38길 2 (동교동),근린생활2,제2종근린생활시설,1015122310,지번
1144012100101820007,서울특별시 마포구 동교동,서울특별시 마포구 와우산로 169 (동교동),근린생활2,제2종근린생활시설,1015122225,지번
1144012100101820008,서울특별시 마포구 동교동,서울특별시 마포구 와우산로 167 (동교동),근린생활2,제2종근린생활시설,1015122226,지번
1144012100101800002,서울특별시 마포구 동교동,서울특별시 마포구 신촌로 40 (동교동),근린생활2,제2종근린생활시설,1015122179,지번
1144012500102770044,서울특별시 마포구 성산동,서울특별시 마포구 성산로4길 8 (성산동),근린생활1,제1종근린생활시설,10151100194671,지번
1144012500100090007,서울특별시 마포구 성산동,서울특별시 마포구 성미산로11길 72 (성산동),근린생활,근린생활시설,1015129904,지번
1144012500102750002,서울특별시 마포구 성산동,서울특별시 마포구 성산로 126 (성산동),근린생활1,제1종근린생활시설,1015131376,지번
1144012000103760007,서울특별시 마포구 서교동,서울특별시 마포구 월드컵북로1길 74 (서교동),근린생활2,제2종근린생활시설,1015119872,지번
1144012000103580035,서울특별시 마포구 서교동,서울특별시 마포구 와우산로21길 12 (서교동),근린생활2,제2종근린생활시설,1015119489,지번
1144011500100930007,서울특별시 마포구 상수동,서울특별시 마포구 독막로19길 7-3 (상수동),근린생활2,제2종근린생활시설,10151100243016,지번
1144011500103110005,서울특별시 마포구 상수동,서울특별시 마포구 독막로15길 13-4 (상수동),근린생활2,제2종근린생활시설,10151100236664,지번
1144012000103950070,서울특별시 마포구 서교동,서울특별시 마포구 독막로3길 33-5 (서교동),근린생활2,제2종근린생활시설,1015120155,지번
1144012100101470031,서울특별시 마포구 동교동,서울특별시 마포구 연희로1길 7 (동교동),근린생활2,제2종근린생활시설,10151100245217,지번
1144012300104190012,서울특별시 마포구 망원동,서울특별시 마포구 망원로 21 (망원동),근린생활2,제2종근린생활시설,1015125901,지번
