mgmBldrgstPk,PNU,지번주소,도로명주소,층구분,층번호,층번호명,층면적_㎡,용도코드,용도,상세용도,용도군,구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지하,1,지1층,1149.94,04999,기타제2종근린생활시설,"제2종근린생활시설,업무시설(18호)",근린생활2,철근콘크리트구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지상,11,11층,3564.048,14202,오피스텔,오피스텔(55호),업무시설,철근콘크리트구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지상,12,12층,3564.048,14202,오피스텔,오피스텔(55호),업무시설,철근콘크리트구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지상,15,15층,3208.247,14202,오피스텔,오피스텔(48호),업무시설,철근콘크리트구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지상,10,10층,3564.048,14202,오피스텔,오피스텔(55호),업무시설,철근콘크리트구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지하,1,지1층,717.29,03999,기타제1종근린생활시설,제1종근린생활시설(15호),근린생활1,철근콘크리트구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지상,3,3층,3564.048,14202,오피스텔,오피스텔(55세대),업무시설,철근콘크리트구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지상,13,13층,3564.048,14202,오피스텔,오피스텔(55호),업무시설,철근콘크리트구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지상,7,7층,3564.048,14202,오피스텔,오피스텔(55호),업무시설,철근콘크리트구조
1025116738,1171010100100400000,서울특별시 송파구 잠실동 40번지,서울특별시 송파구 올림픽로 212 (잠실동),지상,1,1층,2661.02,07101,시장,판매및영업시설(29호),판매시설,철근콘크리트구조
10251100190606,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,4,4층,90.09,07999,기타판매시설,판매시설(일반음식점),판매시설,철골철근콘크리트구조
10251100190606,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,2,2층,140.96,07999,기타판매시설,판매시설(일반음식점),판매시설,철골철근콘크리트구조
10251100190606,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,3,3층,20.98,07999,기타판매시설,판매시설(일반음식점),판매시설,철골철근콘크리트구조
10251100190606,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,7,7층,472.06,14204,사무소,업무시설(사무소),업무시설,철골철근콘크리트구조
10251100190606,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,6,6층,946.65,14204,사무소,업무시설(사무소),업무시설,철골철근콘크리트구조
10251100190606,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,1,1층,97.61,07999,기타판매시설,판매시설(일반음식점),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지하,1,지1,1288.22,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,31,31층,905.79,07999,기타판매시설,판매시설(일반음식점),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지하,1,지1,107.63,07201,상점(소매점),판매시설(점포),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,4,4층,107.4,14204,사무소,업무시설(사무소),업무시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,6,6층,1603.0,07999,기타판매시설,판매시설(의원),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,2,2층,1337.53,07999,기타판매시설,판매시설(일반음식점),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,2,2층,651.34,07201,상점(소매점),판매시설(점포),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,1,1층,627.86,07999,기타판매시설,판매시설(일반음식점),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지하,1,지1(중층),353.92,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,31,31층,177.6,07999,기타판매시설,"판매시설(계단,복도,ELEV)",판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지하,1,지1,61.51,07201,상점(소매점),판매시설(의원),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,4,4층,573.4,14204,사무소,업무시설(사무소),업무시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,5,5층,339.42,03025,목욕장,제1종근린생활시설(목욕장),근린생활1,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지하,1,지1,409.65,03005,의원,제1종근린생활시설(의원),근린생활1,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,5,5층,177.6,07201,상점(소매점),판매시설(점포),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,31,31층,142.41,07999,기타판매시설,판매시설(기계실),판매시설,철골철근콘크리트구조
10251100190602,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,1,1층,742.19,07201,상점(소매점),판매시설(점포),판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,3,3층,735.03,07999,기타판매시설,판매시설(기계실),판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,14,14층,217.86,07999,기타판매시설,"판매시설(사무실,교육장,계단실)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,10,10층,4946.0,07201,상점(소매점),판매시설(판매장),판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,6,6층,4442.11,07201,상점(소매점),판매시설(판매장),판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,1,1층,319.53,07999,기타판매시설,"판매시설(직원휴게실,창고,유모차대여소)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,6,6층,551.03,07999,기타판매시설,"판매시설(사무실,창고)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,13,13층,448.95,07999,기타판매시설,판매시설(창고),판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,12,12층,2676.8,07999,기타판매시설,"판매시설(직원식당,창고,전산실,건강관리실,사무실)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,10,10층,287.13,07999,기타판매시설,"판매시설(직원휴게실,상담실,창고,환전실,라운지,가이드실,수수료실,사무실)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,9,9층,714.65,07999,기타판매시설,"판매시설(사무실,직원휴게실,창고)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,5,5층,836.63,07999,기타판매시설,판매시설(기계실),판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,12,12층,1557.55,07999,기타판매시설,"판매시설(계단,화장실,복도,ELEV)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,3,3층,505.38,07999,기타판매시설,"판매시설(사무실,직원휴게실,창고)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지하,2,지2,44.71,07999,기타판매시설,"판매시설(사무실,창고)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,7,7층,736.65,07999,기타판매시설,"판매시설(사무실,직원휴게실,창고)",판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,12,12층,395.95,07999,기타판매시설,판매시설(기계실),판매시설,철골철근콘크리트구조
10251100190601,1171010100100400001,서울특별시 송파구 잠실동 40-1번지,서울특별시 송파구 올림픽로 240 (잠실동),지상,5,5층,1139.81,07999,기타판매시설,"판매시설(계단,화장실,복도,ELEV)",판매시설,철골철근콘크리트구조
